timestamp,sender,receiver,message_type,content
0,UAV 2,Control Center,TASK_START,Start task 3
0,UAV 1,Control Center,TASK_START,Start task 6
1,UAV 2,Control Center,TASK_COMPLETE,Complete task 3
2,UAV 2,Control Center,TASK_START,Start task 2
3,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.4%"
3,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
3,AGV 2,UAV 1,CHARGING_START,Start charging
3,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
3,UAV 2,Control Center,LOW_BATTERY,Battery level: 24.2%
4,UAV 2,Control Center,TASK_START,Start task 5
4,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.6%"
4,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
4,AGV 2,UAV 2,CHARGING_START,Start charging
18,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 19.4%"
18,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
18,AGV 2,UAV 1,CHARGING_START,Start charging
22,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.8%
23,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.2%"
23,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
23,AGV 2,UAV 2,CHARGING_START,Start charging
33,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.5%
34,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 1.9%"
34,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
34,AGV 2,UAV 1,CHARGING_START,Start charging
39,UAV 2,Control Center,LOW_BATTERY,Battery level: 24.3%
40,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 5.8%"
40,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
40,AGV 2,UAV 2,CHARGING_START,Start charging
52,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.9%
53,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 0.9%"
53,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
53,AGV 2,UAV 1,CHARGING_START,Start charging
57,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.1%
58,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 6.8%"
58,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
58,AGV 2,UAV 2,CHARGING_START,Start charging
71,UAV 1,Control Center,LOW_BATTERY,Battery level: 21.3%
72,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 1.5%"
72,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
72,AGV 2,UAV 1,CHARGING_START,Start charging
75,UAV 2,Control Center,LOW_BATTERY,Battery level: 27.6%
76,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.7%"
76,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
76,AGV 2,UAV 2,CHARGING_START,Start charging
90,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.6%
91,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 3.0%"
91,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
91,AGV 2,UAV 1,CHARGING_START,Start charging
94,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 13.7%"
94,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
94,AGV 2,UAV 2,CHARGING_START,Start charging
