timestamp,sender,receiver,message_type,content
0,UAV 1,Control Center,TASK_START,Start task 1
0,UAV 2,Control Center,TASK_START,Start task 2
1,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
2,UAV 1,Control Center,TASK_START,Start task 3
3,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 18.2%"
3,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
3,AGV 1,UAV 1,CHARGING_START,Start charging
3,UAV 2,Control Center,LOW_BATTERY,Battery level: 27.7%
4,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.8%"
4,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
4,AGV 1,UAV 2,CHARGING_START,Start charging
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.1%
19,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 5.7%"
19,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
19,AGV 1,UAV 1,CHARGING_START,Start charging
22,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 13.4%"
22,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
22,AGV 1,UAV 2,CHARGING_START,Start charging
36,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.7%
37,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 3.5%"
37,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
37,AGV 1,UAV 1,CHARGING_START,Start charging
39,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.6%"
39,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
39,AGV 1,UAV 2,CHARGING_START,Start charging
54,UAV 1,Control Center,TASK_COMPLETE,Complete task 3
55,UAV 1,Control Center,TASK_START,Start task 4
55,UAV 1,Control Center,LOW_BATTERY,Battery level: 24.8%
56,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.8%"
56,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
56,AGV 1,UAV 1,CHARGING_START,Start charging
56,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.6%"
56,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
56,AGV 1,UAV 2,CHARGING_START,Start charging
72,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 14.7%"
72,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
72,AGV 1,UAV 2,CHARGING_START,Start charging
74,UAV 1,Control Center,LOW_BATTERY,Battery level: 24.6%
75,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.7%"
75,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
75,AGV 1,UAV 1,CHARGING_START,Start charging
88,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
89,UAV 2,Control Center,TASK_START,Start task 5
89,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.1%"
89,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
89,AGV 1,UAV 2,CHARGING_START,Start charging
93,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.9%
94,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 6.5%"
94,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
94,AGV 1,UAV 1,CHARGING_START,Start charging
104,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
105,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 6.7%"
105,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
105,AGV 1,UAV 2,CHARGING_START,Start charging
111,UAV 1,Control Center,LOW_BATTERY,Battery level: 23.6%
112,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.5%"
112,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
112,AGV 1,UAV 1,CHARGING_START,Start charging
