step,sim_time,active_tasks,completed_tasks_cumulative,charging_count_cumulative,uav_distance_cumulative,agv_distance_cumulative,total_distance_cumulative,uav_energy_cumulative,agv_energy_cumulative,charge_loss_energy_cumulative,total_energy_cumulative
0,1,5,0,0,0.0,0.0,0.0,39.36349499805775,0.0,0.0,39.36349499805775
1,2,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
2,3,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
3,4,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
4,5,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
5,6,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
6,7,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
7,8,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
8,9,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
9,10,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
10,11,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
11,12,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
12,13,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
13,14,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
14,15,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
15,16,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
16,17,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
17,18,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
18,19,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
19,20,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
20,21,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
21,22,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
22,23,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
23,24,3,2,0,1123.5041525012875,0.0,1123.5041525012875,71.96349499805775,0.0,0.0,71.96349499805775
