task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,alns_unified,2,2,3,1,True,True,312.8683902546426,7.0710678118654755,0.0,0.0,36.40512936875328,0.0,0.0,36.40512936875328
2,alns_unified,0,0,1,1,True,True,531.064343659685,842.8546731198683,0.0,0.0,38.319530603168204,0.0,0.0,38.319530603168204
3,alns_unified,25,25,29,4,True,True,375.43540813422453,135.07485533669904,0.0,1.0,114.99778010128945,0.0,0.0,114.99778010128945
4,alns_unified,29,29,30,1,True,True,512.986645015818,11.704699910719626,0.0,0.0,40.58960651442909,0.0,0.0,40.58960651442909
5,alns_unified,11,11,26,15,True,True,515.0111063591671,451.45320909259243,0.0,7.0,44.82079201975401,0.0,0.0,44.82079201975401
6,alns_unified,28,28,29,1,True,True,634.3310940308252,66.37017402418047,0.0,0.0,40.13087869994469,0.0,0.0,40.13087869994469
7,alns_unified,0,0,1,1,True,True,826.7990021581597,14.866068747318506,0.0,0.0,36.58133725037583,0.0,0.0,36.58133725037583
8,alns_unified,0,0,1,1,True,True,764.6069204572193,439.3927627988426,0.0,0.0,42.76079869490876,0.0,0.0,42.76079869490876
9,alns_unified,2,2,3,1,True,True,405.5732336732949,439.9420416373048,0.0,0.0,44.378797286029894,0.0,0.0,44.378797286029894
10,alns_unified,,42,,,False,False,655.5608330372926,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,alns_unified,26,26,27,1,True,True,396.3715401920073,9.0,0.0,0.0,40.99035703763322,0.0,0.0,40.99035703763322
12,alns_unified,0,0,1,1,True,True,594.9744463075947,705.0283682235772,0.0,0.0,42.84228718666901,0.0,0.0,42.84228718666901
13,alns_unified,0,0,1,1,True,True,343.3588079647843,776.0270613838154,0.0,0.0,38.4344853202542,0.0,0.0,38.4344853202542
14,alns_unified,,42,,,False,False,749.8859149067089,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,alns_unified,2,2,3,1,True,True,332.92181671501675,432.1261389918458,0.0,0.0,33.94881929284169,0.0,0.0,33.94881929284169
16,alns_unified,,42,,,False,False,485.0035217273694,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,alns_unified,23,11,23,0,True,True,827.0302017714606,468.0309818804734,0.0,8.0,45.28932725281123,0.0,0.0,45.28932725281123
18,alns_unified,25,25,25,0,True,True,461.1069700234807,44.294469180700204,0.0,1.0,43.30610336163982,0.0,0.0,43.30610336163982
19,alns_unified,2,2,3,1,True,True,388.8784541956833,454.45901905452376,0.0,0.0,38.08984262552157,0.0,0.0,38.08984262552157
20,alns_unified,23,11,23,0,True,True,407.33062185876094,479.34225768233705,0.0,8.0,37.856672686484316,0.0,0.0,37.856672686484316
21,alns_unified,11,11,26,15,True,True,499.31319371556316,461.28624518838626,0.0,7.0,35.73755314017761,0.0,0.0,35.73755314017761
22,alns_unified,27,27,28,1,True,True,297.64292947651256,8.94427190999916,0.0,0.0,42.983499734977,0.0,0.0,42.983499734977
23,alns_unified,,,,,False,False,361.0382124448971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,alns_unified,,,,,False,False,356.6032860593732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,alns_unified,29,29,30,1,True,True,172.76408177059642,76.32168761236873,0.0,0.0,35.98639144988476,0.0,0.0,35.98639144988476
26,alns_unified,,42,,,False,False,139.85961251204526,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,alns_unified,11,11,25,14,True,True,250.55231360750778,831.3037952517719,0.0,7.0,36.712240385949585,0.0,0.0,36.712240385949585
28,alns_unified,27,27,28,1,True,True,465.44601799152144,55.65968020030299,0.0,0.0,38.79256814864475,0.0,0.0,38.79256814864475
29,alns_unified,,42,,,False,False,527.2356096740644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,alns_unified,2,2,3,1,True,True,513.2014437550836,428.1226459789297,0.0,0.0,39.29566347468362,0.0,0.0,39.29566347468362
